date,type,bottom,top,lower,upper,median,mean,confidence,region
2020-08-09,Observed by report date,NA,NA,NA,NA,127,NA,1,Analamanga
2020-08-10,Observed by report date,NA,NA,NA,NA,99,NA,1,Analamanga
2020-08-11,Observed by report date,NA,NA,NA,NA,43,NA,1,Analamanga
2020-08-12,Observed by report date,NA,NA,NA,NA,27,NA,1,Analamanga
2020-08-13,Observed by report date,NA,NA,NA,NA,49,NA,1,Analamanga
2020-08-14,Observed by report date,NA,NA,NA,NA,53,NA,1,Analamanga
2020-08-15,Observed by report date,NA,NA,NA,NA,42,NA,1,Analamanga
2020-08-16,Observed by report date,NA,NA,NA,NA,69,NA,1,Analamanga
2020-08-17,Observed by report date,NA,NA,NA,NA,43,NA,1,Analamanga
2020-08-18,Observed by report date,NA,NA,NA,NA,22,NA,1,Analamanga
2020-08-19,Observed by report date,NA,NA,NA,NA,18,NA,1,Analamanga
2020-08-20,Observed by report date,NA,NA,NA,NA,52,NA,1,Analamanga
2020-08-21,Observed by report date,NA,NA,NA,NA,39,NA,1,Analamanga
2020-08-22,Observed by report date,NA,NA,NA,NA,13,NA,1,Analamanga
2020-08-23,Observed by report date,NA,NA,NA,NA,22,NA,1,Analamanga
2020-08-24,Observed by report date,NA,NA,NA,NA,29,NA,1,Analamanga
2020-08-25,Observed by report date,NA,NA,NA,NA,26,NA,1,Analamanga
2020-08-26,Observed by report date,NA,NA,NA,NA,36,NA,1,Analamanga
2020-08-27,Observed by report date,NA,NA,NA,NA,26,NA,1,Analamanga
2020-08-28,Observed by report date,NA,NA,NA,NA,50,NA,1,Analamanga
2020-08-29,Observed by report date,NA,NA,NA,NA,64,NA,1,Analamanga
2020-08-30,Observed by report date,NA,NA,NA,NA,26,NA,1,Analamanga
2020-08-31,Observed by report date,NA,NA,NA,NA,15,NA,1,Analamanga
2020-09-01,Observed by report date,NA,NA,NA,NA,37,NA,1,Analamanga
2020-09-02,Observed by report date,NA,NA,NA,NA,39,NA,1,Analamanga
2020-09-03,Observed by report date,NA,NA,NA,NA,35,NA,1,Analamanga
2020-09-04,Observed by report date,NA,NA,NA,NA,50,NA,1,Analamanga
2020-09-05,Observed by report date,NA,NA,NA,NA,46,NA,1,Analamanga
2020-09-06,Observed by report date,NA,NA,NA,NA,30,NA,1,Analamanga
2020-09-07,Observed by report date,NA,NA,NA,NA,17,NA,1,Analamanga
2020-09-08,Observed by report date,NA,NA,NA,NA,44,NA,1,Analamanga
2020-09-09,Observed by report date,NA,NA,NA,NA,22,NA,1,Analamanga
2020-09-10,Observed by report date,NA,NA,NA,NA,53,NA,1,Analamanga
2020-09-11,Observed by report date,NA,NA,NA,NA,23,NA,1,Analamanga
2020-09-12,Observed by report date,NA,NA,NA,NA,13,NA,1,Analamanga
2020-09-13,Observed by report date,NA,NA,NA,NA,12,NA,1,Analamanga
2020-09-14,Observed by report date,NA,NA,NA,NA,9,NA,1,Analamanga
2020-09-15,Observed by report date,NA,NA,NA,NA,6,NA,1,Analamanga
2020-09-16,Observed by report date,NA,NA,NA,NA,26,NA,1,Analamanga
2020-09-17,Observed by report date,NA,NA,NA,NA,10,NA,1,Analamanga
2020-09-18,Observed by report date,NA,NA,NA,NA,34,NA,1,Analamanga
2020-09-19,Observed by report date,NA,NA,NA,NA,25,NA,1,Analamanga
2020-09-20,Observed by report date,NA,NA,NA,NA,26,NA,1,Analamanga
2020-09-21,Observed by report date,NA,NA,NA,NA,12,NA,1,Analamanga
2020-09-22,Observed by report date,NA,NA,NA,NA,6,NA,1,Analamanga
2020-09-23,Observed by report date,NA,NA,NA,NA,8,NA,1,Analamanga
2020-09-24,Observed by report date,NA,NA,NA,NA,5,NA,1,Analamanga
2020-09-25,Observed by report date,NA,NA,NA,NA,10,NA,1,Analamanga
2020-09-26,Observed by report date,NA,NA,NA,NA,3,NA,1,Analamanga
2020-09-27,Observed by report date,NA,NA,NA,NA,4,NA,1,Analamanga
2020-09-28,Observed by report date,NA,NA,NA,NA,6,NA,1,Analamanga
2020-09-29,Observed by report date,NA,NA,NA,NA,2,NA,1,Analamanga
2020-09-30,Observed by report date,NA,NA,NA,NA,10,NA,1,Analamanga
2020-10-01,Observed by report date,NA,NA,NA,NA,6,NA,1,Analamanga
2020-10-02,Observed by report date,NA,NA,NA,NA,14,NA,1,Analamanga
2020-10-03,Observed by report date,NA,NA,NA,NA,15,NA,1,Analamanga
2020-10-04,Observed by report date,NA,NA,NA,NA,3,NA,1,Analamanga
2020-10-05,Observed by report date,NA,NA,NA,NA,3,NA,1,Analamanga
2020-10-06,Observed by report date,NA,NA,NA,NA,3,NA,1,Analamanga
2020-10-07,Observed by report date,NA,NA,NA,NA,19,NA,1,Analamanga
2020-02-16,nowcast,1,1,1,1,1,1,1,Atsinanana
2020-02-17,nowcast,1,1,1,1,1,1,1,Atsinanana
2020-02-18,nowcast,1,1,1,1,1,1,1,Atsinanana
2020-02-19,nowcast,0,1,0,1,0.5,0.5,1,Atsinanana
2020-02-20,nowcast,0,0,0,0,0,0,1,Atsinanana
2020-02-21,nowcast,0,1,0,0,0,0.3333333333333333,1,Atsinanana
2020-02-22,nowcast,0,1,0,0,0,0.25,1,Atsinanana
2020-02-23,nowcast,0,1,0,0,0,0.2,1,Atsinanana
2020-02-24,nowcast,0,1,0,0,0,0.42857142857142855,1,Atsinanana
2020-02-25,nowcast,0,1,0,0,0,0.125,1,Atsinanana
2020-02-26,nowcast,0,1,0,0,0,0.2727272727272727,1,Atsinanana
2020-02-27,nowcast,0,1,0,0,0,0.2857142857142857,1,Atsinanana
2020-02-28,nowcast,0,1,0,0,0,0.3,1,Atsinanana
2020-02-29,nowcast,0,1,0,0,0,0.32142857142857145,1,Atsinanana
2020-03-01,nowcast,0,1,0,0,0,0.40540540540540543,1,Atsinanana
2020-03-02,nowcast,0,1,0,0,0,0.3023255813953488,1,Atsinanana
2020-03-03,nowcast,0,1,0,0,0,0.2857142857142857,1,Atsinanana
2020-03-04,nowcast,0,1,0,0,0,0.3698630136986301,1,Atsinanana
2020-03-05,nowcast,0,1,0,0,0,0.3076923076923077,1,Atsinanana
2020-03-06,nowcast,0,1,0,0,0,0.33043478260869563,1,Atsinanana
2020-03-07,nowcast,0,1,0,0,0,0.3959731543624161,1,Atsinanana
2020-03-08,nowcast,0,1,0,0,0,0.2857142857142857,1,Atsinanana
2020-03-09,nowcast,0,1,0,0,0,0.35858585858585856,1,Atsinanana
2020-03-10,nowcast,0,1,0,0,0,0.3686440677966102,1,Atsinanana
2020-03-11,nowcast,0,1,0,0,0,0.32452830188679244,1,Atsinanana
2020-03-12,nowcast,0,1,0,0,0,0.41333333333333333,1,Atsinanana
2020-03-13,nowcast,0,1,0,0,0,0.3870967741935484,1,Atsinanana
2020-03-14,nowcast,0,1,0,0,0,0.49868766404199477,1,Atsinanana
2020-03-15,nowcast,0,1,0,0,0,0.49514563106796117,1,Atsinanana
2020-03-16,nowcast,0,2,0,0,0,0.5949656750572082,1,Atsinanana
2020-03-17,nowcast,0,2,0,1,1,0.7205240174672489,1,Atsinanana
2020-03-18,nowcast,0,2,0,1,1,0.773109243697479,1,Atsinanana
2020-03-19,nowcast,0,2,0,1,1,0.7876288659793814,1,Atsinanana
2020-03-20,nowcast,0,2,0,1,1,0.8505050505050505,1,Atsinanana
2020-03-21,nowcast,0,2,0,1,1,0.891566265060241,1,Atsinanana
2020-03-22,nowcast,0,2,0,1,1,0.946,1,Atsinanana
2020-03-23,nowcast,0,2,0,1,1,1.07,1,Atsinanana
2020-03-24,nowcast,0,2,0,1,1,0.976,1,Atsinanana
2020-03-25,nowcast,0,2,0,1,1,0.942,1,Atsinanana
2020-03-26,nowcast,0,2,0,1,1,0.902,1,Atsinanana
2020-03-27,nowcast,0,2,0,1,1,0.802,1,Atsinanana
2020-03-28,nowcast,0,2,0,1,1,0.802,1,Atsinanana
2020-03-29,nowcast,0,2,0,1,1,0.838,1,Atsinanana
2020-03-30,nowcast,0,2,0,1,1,0.922,1,Atsinanana
2020-03-31,nowcast,0,2,0,1,1,0.926,1,Atsinanana
2020-04-01,nowcast,0,2,0,1,1,0.898,1,Atsinanana
2020-04-02,nowcast,0,2,0,1,1,1.004,1,Atsinanana
2020-04-03,nowcast,0,2,0,1,1,1.04,1,Atsinanana
2020-04-04,nowcast,0,2,0,1,1,1.068,1,Atsinanana
2020-04-05,nowcast,0,2,0,1,1,0.954,1,Atsinanana
2020-04-06,nowcast,0,2,0,1,1,0.842,1,Atsinanana
2020-04-07,nowcast,0,2,0,1,1,0.772,1,Atsinanana
2020-04-08,nowcast,0,2,0,1,1,0.7,1,Atsinanana
2020-04-09,nowcast,0,2,0,0,0,0.656,1,Atsinanana
2020-04-10,nowcast,0,2,0,0,0,0.668,1,Atsinanana
2020-04-11,nowcast,0,2,0,1,1,0.762,1,Atsinanana
2020-04-12,nowcast,0,2,0,1,1,0.724,1,Atsinanana
2020-04-13,nowcast,0,2,0,1,1,0.692,1,Atsinanana
2020-04-14,nowcast,0,2,0,0,0,0.728,1,Atsinanana
2020-04-15,nowcast,0,2,0,1,1,0.748,1,Atsinanana
2020-04-16,nowcast,0,2,0,1,1,0.794,1,Atsinanana
2020-04-17,nowcast,0,2,0,1,1,0.962,1,Atsinanana
2020-04-18,nowcast,0,3,0,1,1,1.15,1,Atsinanana
2020-04-19,nowcast,0,3,0,1,1,1.358,1,Atsinanana
2020-04-20,nowcast,0,3,1,2,2,1.694,1,Atsinanana
2020-04-21,nowcast,0,4,1,2,2,2.048,1,Atsinanana
2020-04-22,nowcast,0,4,1,2,2,2.33,1,Atsinanana
2020-04-23,nowcast,0,5,1,3,3,2.868,1,Atsinanana
2020-04-24,nowcast,0,6,1,3,3,3.182,1,Atsinanana
2020-04-25,nowcast,0,6,2,4,4,3.856,1,Atsinanana
2020-04-26,nowcast,0,7,1,4,4,4.272,1,Atsinanana
2020-04-27,nowcast,1,8,2,5,5,4.848,1,Atsinanana
2020-04-28,nowcast,1,9,2,5,5,5.544,1,Atsinanana
2020-04-29,nowcast,2,10,4,7,6,6.33,1,Atsinanana
2020-04-30,nowcast,2,11,5,8,7,7.168,1,Atsinanana
2020-05-01,nowcast,4,13,6,9,8,8.004,1,Atsinanana
2020-05-02,nowcast,3,13,5,9,8,8.74,1,Atsinanana
2020-05-03,nowcast,4,15,7,11,10,10.196,1,Atsinanana
2020-05-04,nowcast,5,16,8,12,11,11.3,1,Atsinanana
2020-05-05,nowcast,6,18,11,15,12,12.518,1,Atsinanana
2020-05-06,nowcast,8,20,10,15,14,14.134,1,Atsinanana
2020-05-07,nowcast,8,22,12,17,16,15.91,1,Atsinanana
2020-05-08,nowcast,10,23,15,19,17,17.192,1,Atsinanana
2020-05-09,nowcast,11,25,16,21,19,18.92,1,Atsinanana
2020-05-10,nowcast,12,26,17,22,20,19.898,1,Atsinanana
2020-05-11,nowcast,12,27,16,22,21,20.842,1,Atsinanana
2020-05-12,nowcast,14,29,20,25,22,22.36,1,Atsinanana
2020-05-13,nowcast,16,30,18,24,23,23.204,1,Atsinanana
2020-05-14,nowcast,17,31,19,25,24,23.91,1,Atsinanana
2020-05-15,nowcast,15,30,19,25,24,24.108,1,Atsinanana
2020-05-16,nowcast,16,31,19,25,24,23.858,1,Atsinanana
2020-05-17,nowcast,16,31,20,26,24,23.586,1,Atsinanana
2020-05-18,nowcast,16,32,19,25,24,23.554,1,Atsinanana
2020-05-19,nowcast,14,28,20,25,22,22.074,1,Atsinanana
2020-05-20,nowcast,13,28,17,23,22,21.768,1,Atsinanana
2020-05-21,nowcast,14,28,15,21,21,21.236,1,Atsinanana
2020-05-22,nowcast,14,28,17,23,21,20.966,1,Atsinanana
2020-05-23,nowcast,15,28,17,22,21,20.806,1,Atsinanana
2020-05-24,nowcast,13,27,15,21,20.5,20.542,1,Atsinanana
2020-05-25,nowcast,13,26,17,22,20,20.294,1,Atsinanana
2020-05-26,nowcast,13,26,16,21,20,19.5,1,Atsinanana
2020-05-27,nowcast,12,25,16,21,19,18.842,1,Atsinanana
2020-05-28,nowcast,12,25,15,20,19,18.88,1,Atsinanana
2020-05-29,nowcast,11,24,14,19,18,18.312,1,Atsinanana
2020-05-30,nowcast,11,24,14,19,18,18.084,1,Atsinanana
2020-05-31,nowcast,10,24,14,19,17,17.704,1,Atsinanana
2020-06-01,nowcast,10,23,12,17,17,16.788,1,Atsinanana
2020-06-02,nowcast,9,22,12,17,16,15.542,1,Atsinanana
2020-06-03,nowcast,8,21,11,16,14,14.598,1,Atsinanana
2020-06-04,nowcast,7,18,8,13,13,12.78,1,Atsinanana
2020-06-05,nowcast,4,15,7,11,11,10.948,1,Atsinanana
2020-06-06,nowcast,5,14,6,9,9,8.912,1,Atsinanana
2020-06-07,nowcast,3,11,5,8,7,7.356,1,Atsinanana
2020-06-08,nowcast,2,10,4,7,6,6.272,1,Atsinanana
2020-06-09,nowcast,2,9,4,6,5,5.434,1,Atsinanana
2020-06-10,nowcast,1,8,3,5,5,5.24,1,Atsinanana
2020-06-11,nowcast,1,8,4,6,5,4.93,1,Atsinanana
2020-06-12,nowcast,1,7,3,5,4.5,4.72,1,Atsinanana
2020-06-13,nowcast,0,7,3,5,4,4.398,1,Atsinanana
2020-06-14,nowcast,1,7,2,4,4,4.07,1,Atsinanana
2020-06-15,nowcast,0,6,1,3,3,3.64,1,Atsinanana
2020-06-16,nowcast,0,5,1,3,3,2.988,1,Atsinanana
2020-06-17,nowcast,0,4,0,2,2,2.348,1,Atsinanana
2020-06-18,nowcast,0,4,1,2,2,1.86,1,Atsinanana
2020-06-19,nowcast,0,3,0,1,1,1.396,1,Atsinanana
2020-06-20,nowcast,0,2,0,1,1,1.062,1,Atsinanana
2020-06-21,nowcast,0,2,0,1,1,0.94,1,Atsinanana
2020-06-22,nowcast,0,2,0,1,1,0.916,1,Atsinanana
2020-06-23,nowcast,0,2,0,1,1,0.928,1,Atsinanana
2020-06-24,nowcast,0,2,0,1,1,0.998,1,Atsinanana
2020-06-25,nowcast,0,2,0,1,1,1.008,1,Atsinanana
2020-06-26,nowcast,0,2,0,1,1,1.018,1,Atsinanana
2020-06-27,nowcast,0,2,0,1,1,1.116,1,Atsinanana
2020-06-28,nowcast,0,3,0,1,1,1.254,1,Atsinanana
2020-06-29,nowcast,0,3,0,1,1,1.356,1,Atsinanana
2020-06-30,nowcast,0,3,0,1,1,1.344,1,Atsinanana
2020-07-01,nowcast,0,3,0,1,1,1.46,1,Atsinanana
2020-07-02,nowcast,0,3,0,1,1,1.336,1,Atsinanana
2020-07-03,nowcast,0,3,0,1,1,1.284,1,Atsinanana
2020-07-04,nowcast,0,3,0,1,1,1.514,1,Atsinanana
2020-07-05,nowcast,0,3,1,2,2,1.636,1,Atsinanana
2020-07-06,nowcast,0,4,1,2,2,1.77,1,Atsinanana
2020-07-07,nowcast,0,4,1,2,2,2.026,1,Atsinanana
2020-07-08,nowcast,0,4,1,2,2,2.176,1,Atsinanana
2020-07-09,nowcast,0,4,2,3,2,2.412,1,Atsinanana
2020-07-10,nowcast,0,5,0,2,2,2.584,1,Atsinanana
2020-07-11,nowcast,0,5,0,2,2,2.56,1,Atsinanana
2020-07-12,nowcast,0,4,0,2,2,2.424,1,Atsinanana
2020-07-13,nowcast,0,4,1,2,2,2.332,1,Atsinanana
2020-07-14,nowcast,0,4,1,2,2,1.93,1,Atsinanana
2020-07-15,nowcast,0,3,1,2,2,1.762,1,Atsinanana
2020-07-16,nowcast,0,3,0,1,1,1.604,1,Atsinanana
2020-07-17,nowcast,0,3,0,1,1,1.542,1,Atsinanana
2020-07-18,nowcast,0,3,0,1,1,1.472,1,Atsinanana
2020-07-19,nowcast,0,3,0,1,1,1.502,1,Atsinanana
2020-07-20,nowcast,0,3,0,1,1,1.472,0.9999997247372702,Atsinanana
2020-07-21,nowcast,0,3,0,1,1,1.486,0.9999976343545609,Atsinanana
2020-07-22,nowcast,0,3,0,1,1,1.564,0.9999938071170844,Atsinanana
2020-07-23,nowcast,0,3,0,1,1,1.574,0.9999875710658187,Atsinanana
2020-07-24,nowcast,0,3,0,1,1,1.474,0.9999759903030159,Atsinanana
2020-07-25,nowcast,0,3,0,1,1,1.322,0.999955622877903,Atsinanana
2020-07-26,nowcast,0,3,0,1,1,1.238,0.999924624083931,Atsinanana
2020-07-27,nowcast,0,2,0,1,1,1.124,0.9998789787926748,Atsinanana
2020-07-28,nowcast,0,2,0,1,1,0.968,0.9998155354141223,Atsinanana
2020-07-29,nowcast,0,2,0,1,1,0.818,0.9997278223767965,Atsinanana
2020-07-30,nowcast,0,2,0,1,1,0.718,0.9996087873809977,Atsinanana
2020-07-31,nowcast,0,2,0,0,0,0.64,0.999447959471148,Atsinanana
2020-08-01,nowcast,0,2,0,0,0,0.572,0.9992332458098884,Atsinanana
2020-08-02,nowcast,0,2,0,0,0,0.58,0.9989556978899607,Atsinanana
2020-08-03,nowcast,0,2,0,0,0,0.53,0.9985975193291171,Atsinanana
2020-08-04,nowcast,0,2,0,0,0,0.546,0.9981314315884993,Atsinanana
2020-08-05,nowcast,0,2,0,0,0,0.576,0.9975281374999869,Atsinanana
2020-08-06,nowcast,0,1,0,0,0,0.536,0.996751977854231,Atsinanana
2020-08-07,nowcast,0,2,0,0,0,0.576,0.9957538857505185,Atsinanana
2020-08-08,nowcast,0,2,0,0,0,0.578,0.9944702376830649,Atsinanana
2020-08-09,nowcast,0,2,0,0,0,0.684,0.9928251141513401,Atsinanana
2020-08-10,nowcast,0,2,0,1,1,0.756,0.9906822283804535,Atsinanana
2020-08-11,nowcast,0,2,0,1,1,0.732,0.9879577403232764,Atsinanana
2020-08-12,nowcast,0,2,0,1,1,0.878,0.984506160831847,Atsinanana
2020-08-13,nowcast,0,2,0,1,1,0.912,0.9801303853825151,Atsinanana
2020-08-14,nowcast,0,2,0,1,1,0.982,0.9745390230150062,Atsinanana
2020-08-15,nowcast,0,3,0,1,1,1.09,0.9674732796328002,Atsinanana
2020-08-16,nowcast,0,2,0,1,1,1.064,0.9585482743755499,Atsinanana
2020-08-17,nowcast,0,2,0,1,1,1.06,0.9472463271700037,Atsinanana
2020-08-18,nowcast,0,3,0,1,1,1.222,0.932939090060963,Atsinanana
2020-08-19,nowcast,0,3,0,1,1,1.318,0.9148020216625772,Atsinanana
2020-08-20,nowcast,0,4,0,1,1,1.72,0.8917779994691457,Atsinanana
2020-08-21,nowcast,0,4,0,1,1,1.734,0.8625255614329382,Atsinanana
2020-08-22,nowcast,0,4,1,2,2,2.098,0.825382684493338,Atsinanana
2020-08-23,nowcast,0,5,0,2,2,2.61,0.778374507068691,Atsinanana
2020-08-24,nowcast,0,6,0,2,2,3.022,0.7192985893456273,Atsinanana
2020-08-25,nowcast,0,8,1,3,3,3.92,0.6459697363789756,Atsinanana
2020-03-20,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-03-21,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-03-22,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-03-23,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-03-24,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-03-25,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-03-26,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-03-27,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-03-28,Observed by report date,NA,NA,NA,NA,6,NA,1,Atsinanana
2020-03-29,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-03-30,Observed by report date,NA,NA,NA,NA,2,NA,1,Atsinanana
2020-03-31,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-01,Observed by report date,NA,NA,NA,NA,1,NA,1,Atsinanana
2020-04-02,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-03,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-04,Observed by report date,NA,NA,NA,NA,1,NA,1,Atsinanana
2020-04-05,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-06,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-07,Observed by report date,NA,NA,NA,NA,3,NA,1,Atsinanana
2020-04-08,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-09,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-10,Observed by report date,NA,NA,NA,NA,6,NA,1,Atsinanana
2020-04-11,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-12,Observed by report date,NA,NA,NA,NA,1,NA,1,Atsinanana
2020-04-13,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-14,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-15,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-16,Observed by report date,NA,NA,NA,NA,1,NA,1,Atsinanana
2020-04-17,Observed by report date,NA,NA,NA,NA,3,NA,1,Atsinanana
2020-04-18,Observed by report date,NA,NA,NA,NA,1,NA,1,Atsinanana
2020-04-19,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-20,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-21,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-22,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-23,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-24,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-25,Observed by report date,NA,NA,NA,NA,1,NA,1,Atsinanana
2020-04-26,Observed by report date,NA,NA,NA,NA,1,NA,1,Atsinanana
2020-04-27,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-28,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-29,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-04-30,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-05-01,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-05-02,Observed by report date,NA,NA,NA,NA,2,NA,1,Atsinanana
2020-05-03,Observed by report date,NA,NA,NA,NA,9,NA,1,Atsinanana
2020-05-04,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-05-05,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-05-06,Observed by report date,NA,NA,NA,NA,6,NA,1,Atsinanana
2020-05-07,Observed by report date,NA,NA,NA,NA,3,NA,1,Atsinanana
2020-05-08,Observed by report date,NA,NA,NA,NA,2,NA,1,Atsinanana
2020-05-09,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-05-10,Observed by report date,NA,NA,NA,NA,2,NA,1,Atsinanana
2020-05-11,Observed by report date,NA,NA,NA,NA,11,NA,1,Atsinanana
2020-05-12,Observed by report date,NA,NA,NA,NA,6,NA,1,Atsinanana
2020-05-13,Observed by report date,NA,NA,NA,NA,15,NA,1,Atsinanana
2020-05-14,Observed by report date,NA,NA,NA,NA,5,NA,1,Atsinanana
2020-05-15,Observed by report date,NA,NA,NA,NA,8,NA,1,Atsinanana
2020-05-16,Observed by report date,NA,NA,NA,NA,19,NA,1,Atsinanana
2020-05-17,Observed by report date,NA,NA,NA,NA,21,NA,1,Atsinanana
2020-05-18,Observed by report date,NA,NA,NA,NA,17,NA,1,Atsinanana
2020-05-19,Observed by report date,NA,NA,NA,NA,2,NA,1,Atsinanana
2020-05-20,Observed by report date,NA,NA,NA,NA,42,NA,1,Atsinanana
2020-05-21,Observed by report date,NA,NA,NA,NA,24,NA,1,Atsinanana
2020-05-22,Observed by report date,NA,NA,NA,NA,38,NA,1,Atsinanana
2020-05-23,Observed by report date,NA,NA,NA,NA,40,NA,1,Atsinanana
2020-05-24,Observed by report date,NA,NA,NA,NA,20,NA,1,Atsinanana
2020-05-25,Observed by report date,NA,NA,NA,NA,11,NA,1,Atsinanana
2020-05-26,Observed by report date,NA,NA,NA,NA,20,NA,1,Atsinanana
2020-05-27,Observed by report date,NA,NA,NA,NA,17,NA,1,Atsinanana
2020-05-28,Observed by report date,NA,NA,NA,NA,29,NA,1,Atsinanana
2020-05-29,Observed by report date,NA,NA,NA,NA,39,NA,1,Atsinanana
2020-05-30,Observed by report date,NA,NA,NA,NA,27,NA,1,Atsinanana
2020-05-31,Observed by report date,NA,NA,NA,NA,3,NA,1,Atsinanana
2020-06-01,Observed by report date,NA,NA,NA,NA,23,NA,1,Atsinanana
2020-06-02,Observed by report date,NA,NA,NA,NA,5,NA,1,Atsinanana
2020-06-03,Observed by report date,NA,NA,NA,NA,33,NA,1,Atsinanana
2020-06-04,Observed by report date,NA,NA,NA,NA,28,NA,1,Atsinanana
2020-06-05,Observed by report date,NA,NA,NA,NA,7,NA,1,Atsinanana
2020-06-06,Observed by report date,NA,NA,NA,NA,22,NA,1,Atsinanana
2020-06-07,Observed by report date,NA,NA,NA,NA,11,NA,1,Atsinanana
2020-06-08,Observed by report date,NA,NA,NA,NA,42,NA,1,Atsinanana
2020-06-09,Observed by report date,NA,NA,NA,NA,40,NA,1,Atsinanana
2020-06-10,Observed by report date,NA,NA,NA,NA,18,NA,1,Atsinanana
2020-06-11,Observed by report date,NA,NA,NA,NA,22,NA,1,Atsinanana
2020-06-12,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-06-13,Observed by report date,NA,NA,NA,NA,10,NA,1,Atsinanana
2020-06-14,Observed by report date,NA,NA,NA,NA,5,NA,1,Atsinanana
2020-06-15,Observed by report date,NA,NA,NA,NA,6,NA,1,Atsinanana
2020-06-16,Observed by report date,NA,NA,NA,NA,1,NA,1,Atsinanana
2020-06-17,Observed by report date,NA,NA,NA,NA,2,NA,1,Atsinanana
2020-06-18,Observed by report date,NA,NA,NA,NA,17,NA,1,Atsinanana
2020-06-19,Observed by report date,NA,NA,NA,NA,2,NA,1,Atsinanana
2020-06-20,Observed by report date,NA,NA,NA,NA,4,NA,1,Atsinanana
2020-06-21,Observed by report date,NA,NA,NA,NA,21,NA,1,Atsinanana
2020-06-22,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-06-23,Observed by report date,NA,NA,NA,NA,1,NA,1,Atsinanana
2020-06-24,Observed by report date,NA,NA,NA,NA,3,NA,1,Atsinanana
2020-06-25,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-06-26,Observed by report date,NA,NA,NA,NA,2,NA,1,Atsinanana
2020-06-27,Observed by report date,NA,NA,NA,NA,2,NA,1,Atsinanana
2020-06-28,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-06-29,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-06-30,Observed by report date,NA,NA,NA,NA,1,NA,1,Atsinanana
2020-07-01,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-07-02,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-07-03,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-07-04,Observed by report date,NA,NA,NA,NA,2,NA,1,Atsinanana
2020-07-05,Observed by report date,NA,NA,NA,NA,4,NA,1,Atsinanana
2020-07-06,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-07-07,Observed by report date,NA,NA,NA,NA,1,NA,1,Atsinanana
2020-07-08,Observed by report date,NA,NA,NA,NA,2,NA,1,Atsinanana
2020-07-09,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
2020-07-10,Observed by report date,NA,NA,NA,NA,0,NA,1,Atsinanana
